"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.185085833E-1,-1.408261325E-1,8.002306384E-1,-9.773246741E-1,1.270969942E0
6.284755833E-1,-2.101368707E-1,9.732316232E-1,-1.017628362E0,1.423694061E0
6.384425833E-1,1.557325490E-2,1.196169584E0,-1.011568308E0,1.566631623E0
6.484085834E-1,4.124081399E-2,1.256098282E0,-8.334867505E-1,1.508039741E0
6.583755834E-1,7.484516434E-2,1.460049748E0,-5.896004820E-1,1.576380600E0
6.683425833E-1,1.669990006E-1,1.750393242E0,-3.842332948E-1,1.799833434E0
6.783095833E-1,2.860043476E-1,1.743057910E0,-2.634263476E-1,1.785901118E0
6.882765833E-1,4.113129199E-1,1.704045287E0,-4.490077630E-1,1.809573604E0
6.982425833E-1,3.924957759E-1,1.441007121E0,-9.080469362E-1,1.747885493E0
7.082095833E-1,2.859868425E-1,8.894117868E-1,-1.549968231E0,1.809763332E0
7.181765833E-1,9.328914631E-2,3.923288745E-1,-2.007202953E0,2.047312508E0
7.281435833E-1,-5.818622768E-2,-4.227186084E-2,-2.602747715E0,2.603741195E0
7.381095833E-1,-2.473912723E-1,-3.370311713E-1,-2.368497877E0,2.405114268E0
7.480765834E-1,-5.434189900E-1,-5.315434778E-1,-1.706000011E0,1.867693418E0
7.580435834E-1,-5.962659058E-1,-8.128214478E-1,-8.094147138E-1,1.292812405E0
7.680105834E-1,-6.874032037E-1,-1.155005186E0,-3.904665363E-1,1.399651478E0
7.779775833E-1,-6.079043135E-2,-1.430373375E0,-5.545557066E-1,1.535316091E0
7.879435833E-1,5.666997888E-1,-1.606552321E0,-1.345922624E0,2.171098045E0
7.979105833E-1,1.152689542E0,-1.691775489E0,-2.381968546E0,3.140791563E0
8.078775833E-1,1.489047845E0,-1.748325081E0,-3.331052338E0,4.045962648E0
8.178445833E-1,1.557565226E0,-1.430397348E0,-3.924993793E0,4.458432716E0
8.278105833E-1,1.080781800E0,-7.111757898E-1,-3.790815396E0,4.005513908E0
8.377775833E-1,1.437124278E-1,-4.626433969E-1,-3.748348238E0,3.779524665E0
