"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.280609590E-1,1.385276467E-1,1.891145706E-1,-9.587516785E-1,9.869949395E-1
3.330663750E-1,1.405305713E-1,2.279701233E-1,-9.379501343E-1,9.754330695E-1
3.380717920E-1,1.222201586E-1,2.265985012E-1,-9.280185699E-1,9.630696310E-1
3.430772090E-1,4.582373798E-2,1.999719143E-1,-9.335269928E-1,9.558039693E-1
3.480826250E-1,-5.520252883E-2,1.532325745E-1,-9.259519577E-1,9.401673091E-1
3.530880420E-1,-1.577016413E-1,9.569883347E-2,-8.346414566E-1,8.547832681E-1
3.580934590E-1,-2.672960758E-1,4.110574722E-2,-6.983652115E-1,7.488997551E-1
3.630988750E-1,-3.563967347E-1,-3.985667229E-2,-5.315866470E-1,6.412421930E-1
3.681042920E-1,-3.834993243E-1,-1.334717274E-1,-3.816089630E-1,5.572358876E-1
3.731097090E-1,-3.548102677E-1,-1.976282597E-1,-2.574043274E-1,4.808370232E-1
3.781151250E-1,-3.091247976E-1,-2.470874786E-1,-1.396245956E-1,4.196491276E-1
3.831205420E-1,-2.182694077E-1,-2.727897167E-1,-6.585025787E-2,3.555165543E-1
3.881259590E-1,-1.392305493E-1,-2.847702503E-1,-2.593135834E-2,3.180435138E-1
3.931313750E-1,-8.627930284E-2,-2.834234238E-1,1.844787598E-2,2.968388104E-1
3.981367920E-1,-6.408285350E-2,-2.879188061E-1,8.615398407E-2,3.072887241E-1
4.031422090E-1,-4.390883818E-2,-2.887301445E-1,1.579971313E-1,3.320484542E-1
4.081476250E-1,-1.580091938E-2,-3.049521446E-1,2.623281479E-1,4.025686733E-1
4.131530420E-1,3.481511772E-2,-3.461346626E-1,3.279466629E-1,4.780902747E-1
4.181588750E-1,6.073634326E-2,-3.647537231E-1,3.884677887E-1,5.363221092E-1
4.231647090E-1,6.195924431E-2,-3.518002033E-1,4.345598221E-1,5.625340612E-1
4.281703340E-1,7.617913932E-2,-2.744750977E-1,4.096603394E-1,4.989603533E-1
4.331757500E-1,8.435684443E-2,-1.995069981E-1,3.476772308E-1,4.096322452E-1
4.381811670E-1,8.203727752E-2,-1.549172401E-1,2.915315628E-1,3.401765987E-1
4.431865840E-1,6.496939063E-2,-1.019809246E-1,2.362689972E-1,2.654132057E-1
4.481920000E-1,4.773045331E-2,-5.467510223E-2,1.770505905E-1,1.913490909E-1
4.531974170E-1,3.083180636E-2,3.469562531E-2,1.564044952E-1,1.631464153E-1
4.582027810E-1,4.776622355E-2,5.702280998E-2,1.170282364E-1,1.386680247E-1
4.632081460E-1,6.952938437E-2,6.994009018E-2,1.017093658E-1,1.416712625E-1
4.682135110E-1,1.062281281E-1,8.791041374E-2,8.645153046E-2,1.627468069E-1
4.732188750E-1,1.627144814E-1,1.537358761E-1,8.537769318E-2,2.395831224E-1
4.782242400E-1,2.196307629E-1,2.289657593E-1,9.834480286E-2,3.321666618E-1
4.832296040E-1,2.394327223E-1,3.276174068E-1,1.252212524E-1,4.246664054E-1
4.882349690E-1,2.323455811E-1,3.784174919E-1,8.061027527E-2,4.513117367E-1
4.932403340E-1,2.319416404E-1,4.151995182E-1,-3.002929688E-2,4.765388999E-1
4.982456980E-1,2.144272774E-1,3.912031651E-1,-1.445512772E-1,4.689499391E-1
5.032510630E-1,1.939518452E-1,3.450195789E-1,-2.203130722E-1,4.529830878E-1
5.082564270E-1,1.417986006E-1,3.479402065E-1,-2.577285767E-1,4.556240223E-1
5.132617920E-1,1.050539911E-1,3.942623138E-1,-3.186759949E-1,5.177195214E-1
5.182671560E-1,4.460541904E-2,4.452838898E-1,-3.649034500E-1,5.774269770E-1
5.232725210E-1,3.035321832E-3,4.627492428E-1,-3.917484283E-1,6.063108988E-1
5.282778860E-1,-5.810445547E-2,4.799797535E-1,-4.040975571E-1,6.301202482E-1
5.332832500E-1,-7.692956179E-2,4.494764805E-1,-4.162940979E-1,6.174528645E-1
5.382886150E-1,-7.286573201E-2,4.098360538E-1,-4.521007538E-1,6.145486942E-1
5.432939790E-1,-1.275762171E-2,3.755657673E-1,-4.828996658E-1,6.118860104E-1
5.482993440E-1,6.942925602E-2,3.658268452E-1,-4.993238449E-1,6.228755930E-1
5.533047090E-1,1.877682209E-1,4.044916630E-1,-5.016174316E-1,6.711858595E-1
5.583100730E-1,2.514376938E-1,4.199616909E-1,-4.519681931E-1,6.662311785E-1
5.633154380E-1,2.989634871E-1,4.217927456E-1,-3.935003281E-1,6.497159341E-1
5.683208020E-1,3.875418901E-1,4.381721020E-1,-3.119506836E-1,6.629455004E-1
5.733261670E-1,4.797492027E-1,4.687631130E-1,-2.501688004E-1,7.158788880E-1
5.783315310E-1,5.666443706E-1,5.465967655E-1,-1.842336655E-1,8.085764715E-1
5.833368960E-1,6.484673619E-1,5.571699142E-1,-1.473331451E-1,8.675570808E-1
5.883422610E-1,6.582490206E-1,5.530354977E-1,-6.320476532E-2,8.620527113E-1
5.933476250E-1,6.346712112E-1,5.057480335E-1,2.980518341E-2,8.120818732E-1
5.983530420E-1,5.879039764E-1,4.486503601E-1,1.127042770E-1,7.480778604E-1
6.033584590E-1,4.424495399E-1,3.674809933E-1,1.618824005E-1,5.975029601E-1
6.083638750E-1,2.613396049E-1,3.239464760E-1,1.871719360E-1,4.563694140E-1
6.133692920E-1,1.163490266E-1,2.753484249E-1,1.934289932E-1,3.560458208E-1
6.182745000E-1,-7.462024689E-3,2.027292252E-1,1.191082001E-1,2.352479200E-1
6.231877290E-1,-8.712555468E-2,1.211631298E-1,2.712249756E-3,1.492605862E-1
6.281123650E-1,-1.520825475E-1,8.335232735E-2,-1.127815247E-1,2.068728693E-1
6.330511670E-1,-1.980523765E-1,6.548976898E-2,-2.274675369E-1,3.086343047E-1
6.380062710E-1,-2.109769881E-1,8.185696602E-2,-2.416744232E-1,3.310866642E-1
6.429790310E-1,-2.288970649E-1,1.038832664E-1,-2.750072479E-1,3.725782948E-1
6.479700210E-1,-2.092619836E-1,1.413767338E-1,-2.466650009E-1,3.530178201E-1
6.529790840E-1,-1.664822102E-1,1.755206585E-1,-2.189655304E-1,3.262969987E-1
6.580053860E-1,-1.240778416E-1,2.107927799E-1,-1.443462372E-1,2.840153923E-1
6.630473650E-1,-9.622877836E-2,2.658717632E-1,-3.261852264E-2,2.846256143E-1
6.681029380E-1,-1.159770489E-1,3.209369183E-1,6.384086609E-2,3.471697532E-1
6.731695520E-1,-1.636883616E-1,3.232915401E-1,1.167783737E-1,3.807210110E-1
6.782443440E-1,-1.818636209E-1,3.205981255E-1,1.266126633E-1,3.897284967E-1
6.833241880E-1,-1.801391393E-1,2.748539448E-1,1.222057343E-1,3.506123813E-1
6.884059060E-1,-1.682129353E-1,2.386958599E-1,1.369056702E-1,3.225127403E-1
6.934570520E-1,-1.794061363E-1,2.497918606E-1,1.943511963E-1,3.638061611E-1
6.984624690E-1,-2.268395722E-1,3.173620701E-1,3.083877563E-1,4.972704328E-1
7.034678860E-1,-2.286385894E-1,2.987475395E-1,1.935548782E-1,4.230711380E-1
7.084733020E-1,-2.666687667E-1,2.462000847E-1,2.128286362E-1,4.207407055E-1
7.134787190E-1,-3.216368258E-1,2.450754642E-1,2.702159882E-1,4.863423806E-1
7.184840840E-1,-4.039059579E-1,2.801921368E-1,3.132991791E-1,5.829271241E-1
7.234894480E-1,-4.800967574E-1,3.032510281E-1,2.663412094E-1,6.272094724E-1
7.284948130E-1,-5.787590146E-1,2.999513149E-1,6.839656830E-2,6.554470832E-1
7.335001770E-1,-5.617477894E-1,3.278939724E-1,-2.936162949E-1,7.136424627E-1
7.385055420E-1,-4.974679053E-1,3.636789322E-1,-6.237697601E-1,8.768268906E-1
7.435109060E-1,-4.340919852E-1,4.174938202E-1,-9.082584381E-1,1.089802887E0
7.485162710E-1,-3.904805481E-1,4.756495953E-1,-1.152379036E0,1.306405388E0
7.535216360E-1,-3.710947931E-1,4.769375324E-1,-1.413580894E0,1.537332658E0
7.585270000E-1,-2.248023152E-1,4.508273602E-1,-1.744073391E0,1.815371417E0
7.635323650E-1,-6.793642044E-2,3.983032703E-1,-1.948778152E0,1.990225399E0
