"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.263852680E-1,7.726466656E-2,-7.068639994E-1,-4.132575035E0,4.193304540E0
3.313903200E-1,-2.055250406E-1,-9.375963211E-1,-4.148736954E0,4.258326633E0
3.363953720E-1,-5.098948479E-1,-1.078857899E0,-4.073569298E0,4.244748985E0
3.414004760E-1,-8.272763491E-1,-1.175330400E0,-3.945972443E0,4.199581673E0
3.464055800E-1,-1.107900739E0,-1.238352537E0,-3.808962822E0,4.155617744E0
3.514106840E-1,-1.293169737E0,-1.288932800E0,-3.652958870E0,4.083839399E0
3.564157890E-1,-1.413957596E0,-1.295476913E0,-3.454349995E0,3.950958162E0
3.614208930E-1,-1.452093363E0,-1.231752157E0,-3.208567142E0,3.731044307E0
3.664259970E-1,-1.417535543E0,-1.118666410E0,-2.991357327E0,3.494143702E0
3.714311010E-1,-1.291243434E0,-1.038093328E0,-2.754655838E0,3.214510250E0
3.764362050E-1,-1.148555756E0,-9.007813931E-1,-2.507710457E0,2.901585632E0
3.814413090E-1,-1.063598633E0,-6.895043850E-1,-2.264381886E0,2.595011305E0
3.864464140E-1,-1.061177254E0,-3.399919868E-1,-2.071362972E0,2.352070636E0
3.914515180E-1,-9.537411928E-1,5.576217175E-2,-1.804844856E0,2.042105932E0
3.964566220E-1,-8.600425124E-1,4.490227699E-1,-1.541188240E0,1.821141335E0
4.014617260E-1,-7.793461084E-1,8.015673757E-1,-1.266062737E0,1.689025005E0
4.064668300E-1,-7.447052002E-1,1.085205078E0,-1.022116661E0,1.666426826E0
4.114719340E-1,-7.352793217E-1,1.362030506E0,-7.520895004E-1,1.720872278E0
4.164770390E-1,-6.881072521E-1,1.536948442E0,-4.608860016E-1,1.745886025E0
4.214821430E-1,-6.888160706E-1,1.676556349E0,-1.912546158E-1,1.822604482E0
4.264872470E-1,-7.003658414E-1,1.804121971E0,9.014129639E-2,1.937393572E0
4.314923510E-1,-7.156023383E-1,1.852675080E0,2.411394119E-1,2.000659860E0
4.364974550E-1,-7.366411686E-1,1.728194952E0,2.158365250E-1,1.891000637E0
4.415025590E-1,-9.388501048E-1,1.504176617E0,-2.165031433E-2,1.773261275E0
4.465076640E-1,-1.115420938E0,1.145916700E0,-3.175544739E-1,1.630377194E0
4.515127680E-1,-1.209971428E0,7.423326969E-1,-6.288690567E-1,1.552599427E0
4.565178720E-1,-1.238252282E0,2.581397891E-1,-8.373575211E-1,1.516928635E0
4.615229760E-1,-1.216870666E0,-1.949808598E-1,-1.015501976E0,1.596883219E0
4.665280800E-1,-6.839957237E-1,-4.068114460E-1,-1.220757484E0,1.457255825E0
4.715331840E-1,-4.550805688E-1,-4.967893660E-1,-1.287495613E0,1.453114914E0
4.765382890E-1,-6.382319331E-1,-7.252487540E-1,-1.160502434E0,1.509997237E0
4.815433930E-1,-8.685832620E-1,-1.003988981E0,-9.411201477E-1,1.627310017E0
4.865484970E-1,-1.077327967E0,-1.122743249E0,-6.583442688E-1,1.689557672E0
4.915536010E-1,-1.185800433E0,-1.016472340E0,-3.975715637E-1,1.611645691E0
4.965587050E-1,-1.106979489E0,-7.684465647E-1,-1.675195694E-1,1.357930970E0
5.015638090E-1,-1.015776157E0,-4.380574226E-1,8.473110199E-2,1.109448001E0
5.065689140E-1,-9.768712521E-1,-1.083873361E-1,4.825601578E-1,1.094938155E0
5.115740180E-1,-1.086932182E0,2.657183707E-1,9.584436417E-1,1.473309891E0
5.165791220E-1,-1.175640106E0,6.149003506E-1,1.540212631E0,2.032851950E0
5.215842260E-1,-1.268716335E0,1.017719030E0,2.037207603E0,2.606838695E0
5.265893300E-1,-1.296559572E0,1.371997237E0,2.483334541E0,3.119357881E0
5.315944340E-1,-1.263089538E0,1.690491199E0,2.850425720E0,3.546559243E0
5.365995390E-1,-1.206265092E0,1.882135630E0,3.366660118E0,4.041275832E0
5.416046430E-1,-1.028137326E0,1.927563071E0,3.902381897E0,4.472264552E0
5.466097470E-1,-8.456953764E-1,1.892922640E0,4.300735474E0,4.774377698E0
5.516148510E-1,-6.367571354E-1,1.815396190E0,4.458488464E0,4.855846205E0
5.566199550E-1,-2.850368619E-1,1.656258583E0,4.372954369E0,4.684780509E0
5.616250590E-1,-4.028685391E-2,1.430179954E0,4.055706978E0,4.300673996E0
5.666301640E-1,3.198490143E-1,1.209113955E0,3.594126701E0,3.805523183E0
5.716352680E-1,7.304937840E-1,1.002949715E0,2.941926956E0,3.192876996E0
5.766403720E-1,9.962445498E-1,7.697734237E-1,2.219360352E0,2.551590621E0
5.816454760E-1,1.152438283E0,4.969538748E-1,1.583652496E0,2.020651474E0
5.866505800E-1,1.296949625E0,2.618240118E-1,1.129017830E0,1.739342233E0
5.916556840E-1,1.546559453E0,-1.064515114E-2,8.302946091E-1,1.755377053E0
5.966607890E-1,1.664546490E0,-3.663029671E-1,6.388454437E-1,1.820169328E0
6.016658930E-1,1.885566354E0,-7.269359827E-1,5.919504166E-1,2.105754424E0
6.066709970E-1,2.147015095E0,-9.768243432E-1,7.028570175E-1,2.461273573E0
6.116761010E-1,2.446486712E0,-1.030547142E0,1.202998161E0,2.914537565E0
6.166812050E-1,2.500477791E0,-1.008895636E0,1.656994820E0,3.164789317E0
6.216863090E-1,2.449750185E0,-8.647246361E-1,1.790019035E0,3.154868113E0
6.266913610E-1,2.198222160E0,-7.461187840E-1,1.804509163E0,2.940259721E0
6.316964140E-1,1.767554402E0,-5.534678698E-1,1.711211205E0,2.521669890E0
6.367014660E-1,1.319787264E0,-2.893165946E-1,1.691159248E0,2.164615928E0
6.417065180E-1,7.438829541E-1,-4.264175892E-3,1.529399872E0,1.700718672E0
6.467115700E-1,2.176497579E-1,1.764114201E-1,1.378600121E0,1.406780260E0
6.517166220E-1,-2.369278669E-1,2.906258702E-1,1.224158287E0,1.280297513E0
6.567216740E-1,-6.013624668E-1,3.244397640E-1,1.066025734E0,1.266218323E0
6.617267260E-1,-8.570199013E-1,3.495584726E-1,8.091974258E-1,1.229420478E0
6.667317780E-1,-1.084465265E0,3.518990874E-1,5.876083374E-1,1.282646264E0
6.717368300E-1,-1.325396061E0,2.138508260E-1,4.154682159E-1,1.405354309E0
6.767418820E-1,-1.560178399E0,8.532003313E-2,3.305463791E-1,1.597090183E0
6.817469340E-1,-1.797827721E0,-1.508756578E-1,2.657651901E-1,1.823617041E0
6.867519860E-1,-1.808790207E0,-3.018870354E-1,1.206207275E-2,1.833849309E0
6.917570390E-1,-1.820805192E0,-2.332955897E-1,-2.292852402E-1,1.849954081E0
6.967620910E-1,-1.909844398E0,1.270961761E-1,-4.576482773E-1,1.968019565E0
7.017671430E-1,-1.947944045E0,7.886325717E-1,-1.034647942E0,2.342418344E0
7.067721950E-1,-1.882915974E0,1.415870905E0,-2.002339363E0,3.091832128E0
7.117772470E-1,-1.737453222E0,1.942174911E0,-2.766341209E0,3.800451391E0
7.167822990E-1,-1.646055222E0,1.722530842E0,-3.310607433E0,4.078815008E0
7.217873510E-1,-1.461408854E0,1.440443993E0,-3.712986946E0,4.242271419E0
7.267924030E-1,-1.284037471E0,9.525799751E-1,-3.711978912E0,4.041651677E0
7.317974550E-1,-1.368437648E0,-1.014941931E0,1.310001373E0,2.149146881E0
7.368025070E-1,-1.280875087E0,-1.832424521E0,2.491964340E0,3.347880955E0
7.418075590E-1,-2.692812681E-1,-2.040133953E0,5.736188889E-1,2.136281250E0
7.468126110E-1,4.521559477E-1,-2.097006083E0,3.559724808E0,4.156142468E0
7.518176640E-1,4.543402195E-1,-2.170453072E0,5.047515869E0,5.513139579E0
