"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.328676210E-1,-4.113888741E-2,-2.235075951E0,7.066230774E-1,2.344477146E0
3.378724130E-1,5.554038286E-2,-1.985126495E0,1.083157539E0,2.262088016E0
3.428772050E-1,3.077197671E-1,-1.855677843E0,1.609227180E0,2.475448208E0
3.478819960E-1,6.063036919E-1,-1.847982526E0,2.302722931E0,3.014162650E0
3.528867880E-1,9.398851991E-1,-2.061591864E0,2.992303848E0,3.753322198E0
3.578915800E-1,1.041837215E0,-2.264084101E0,3.617534637E0,4.392955549E0
3.628963710E-1,9.937168360E-1,-2.414938927E0,3.797791481E0,4.608972044E0
3.679011630E-1,8.304663897E-1,-2.586440802E0,3.634395599E0,4.537420172E0
3.729059550E-1,5.902978778E-1,-2.703341961E0,3.311968803E0,4.315744049E0
3.779107460E-1,3.282349706E-1,-2.636053324E0,3.116044044E0,4.094660646E0
3.829155380E-1,3.058701754E-2,-2.403791666E0,2.869662285E0,3.743542649E0
3.879203300E-1,-1.594021320E-1,-1.421360016E0,2.690683365E0,3.047203686E0
3.929251210E-1,-1.784214973E-1,-2.499825954E-1,2.657152176E0,2.674842652E0
3.979299130E-1,-1.953637600E-1,4.044240713E-1,2.585627556E0,2.624346716E0
4.029347050E-1,-3.646057844E-1,8.517355919E-1,2.644362450E0,2.801971388E0
4.079394960E-1,-2.947162390E-1,1.379863381E0,2.309386253E0,2.706315850E0
4.129442880E-1,-5.482589006E-1,2.066825867E0,1.321643829E0,2.513781891E0
4.179490800E-1,-8.099303246E-1,2.427060366E0,3.712234497E-1,2.585423756E0
4.229538710E-1,-9.900993109E-1,2.380750656E0,-4.167490005E-1,2.611886303E0
4.279586630E-1,-1.370929718E0,1.532601953E0,-1.074429512E0,2.320068062E0
4.329634550E-1,-2.724824429E0,-5.259141922E-1,-1.253849030E0,3.045224342E0
4.379682460E-1,-4.289484978E0,-2.753910065E0,-1.124689102E0,5.220021800E0
4.429730380E-1,-5.179987907E0,-3.641660213E0,-1.606297493E0,6.532545864E0
4.479778300E-1,-5.745932579E0,-1.169340849E0,-1.689978600E0,6.102386983E0
4.529826210E-1,-4.349652290E0,3.758556843E-1,2.885904312E0,5.233467898E0
4.579874130E-1,-3.061556101E0,1.776409030E0,1.348407745E0,3.787737880E0
4.629922050E-1,-8.348118067E-1,8.819737434E-1,-1.447454453E0,1.889421295E0
4.679969960E-1,7.572423220E-1,-3.225708008E-1,-3.165196896E0,3.270464683E0
4.730017880E-1,1.387971640E0,-9.786396027E-1,-3.516998768E0,3.905570519E0
4.780065800E-1,1.271032810E0,-1.571795464E0,-3.386951923E0,3.944300789E0
4.830113710E-1,1.029610157E0,-1.806365252E0,-3.333160877E0,3.928487486E0
4.880161630E-1,1.036236644E0,-2.010801554E0,-2.225800514E0,3.173530715E0
4.930209550E-1,1.608427763E0,-1.815639019E0,1.003782272E0,2.625102620E0
4.980257460E-1,1.654481649E0,-7.891490459E-1,-9.663591385E-1,2.072176568E0
5.030305380E-1,2.021452188E0,-1.670322418E-1,-2.834209442E0,3.485242012E0
5.080353300E-1,2.828920126E0,3.194413185E-1,-2.751912117E0,3.959526756E0
5.130401210E-1,3.267778873E0,5.731045008E-1,-2.686141491E0,4.268744973E0
5.180449130E-1,3.359073639E0,7.855129242E-1,-2.973435402E0,4.554308329E0
5.230497050E-1,3.592671156E0,5.385389328E-1,-3.435695171E0,5.000131151E0
5.280544960E-1,4.195958614E0,3.581707478E-1,-4.451138973E0,6.127560129E0
5.330592880E-1,4.386816502E0,5.490386486E-2,-5.578725338E0,7.097136736E0
5.380640800E-1,3.946852922E0,-2.505098581E-1,-6.637819767E0,7.726645743E0
5.430688710E-1,2.425157070E0,-5.810838938E-1,-7.017830849E0,7.447751011E0
5.480736630E-1,1.017552018E0,-5.769280195E-1,-6.948230743E0,7.046003726E0
5.530784550E-1,4.905879498E-1,-3.317904472E-2,-7.115952492E0,7.132920668E0
5.580832460E-1,6.010981798E-1,6.371459961E-1,-7.366281033E0,7.418178368E0
5.630880380E-1,1.341599822E0,1.106269360E0,-7.673826218E0,7.868375359E0
5.680928300E-1,1.477434039E0,1.244022846E0,-7.652823448E0,7.892788538E0
5.730976210E-1,1.204816222E0,1.167248249E0,-7.490805626E0,7.676341546E0
5.781024130E-1,1.128219604E0,9.626169205E-1,-7.449867249E0,7.596053767E0
5.831072050E-1,1.042144060E0,6.964117289E-1,-7.405782700E0,7.511103177E0
5.881119960E-1,9.000260234E-1,4.151285887E-1,-7.397220612E0,7.463327097E0
5.931167880E-1,5.978763103E-1,-1.533997059E-2,-7.567231655E0,7.590829093E0
5.981215800E-1,3.289048672E-1,-5.706598759E-1,-8.029083252E0,8.056054181E0
6.031263710E-1,1.373801231E-1,-1.025955200E0,-8.861123085E0,8.921376559E0
6.081311630E-1,-8.279085159E-2,-1.252241135E0,-9.646550179E0,9.727841103E0
6.131359550E-1,-2.127680779E-1,-1.197194338E0,-1.013800144E1,1.021066197E1
6.181407460E-1,-2.872231007E-1,-1.012194514E0,-1.026149368E1,1.031529386E1
6.231455380E-1,-6.170808077E-1,-4.462738037E-1,-1.085590839E1,1.088258683E1
6.281503300E-1,-1.087990284E0,5.061858892E-2,-1.149328136E1,1.154477378E1
6.331551210E-1,-1.330802917E0,6.435936689E-2,-1.182575607E1,1.190057500E1
6.381599130E-1,-1.418709755E0,-2.203913927E-1,-1.204988480E1,1.213511571E1
6.431647050E-1,-1.500674486E0,-6.871111393E-1,-1.216085815E1,1.227235172E1
6.481694960E-1,-1.481825113E0,-1.006766319E0,-1.198758984E1,1.212071343E1
6.531742880E-1,-1.398247957E0,-1.243134737E0,-1.160824680E1,1.175805576E1
6.581790800E-1,-1.237442493E0,-1.293783784E0,-1.120068550E1,1.134286102E1
6.631838710E-1,-1.333627939E0,-1.271265507E0,-1.109867668E1,1.125056903E1
6.681886630E-1,-1.376946926E0,-1.201988578E0,-1.104486275E1,1.119507715E1
6.731934550E-1,-1.332679272E0,-1.012088060E0,-1.097347260E1,1.110033590E1
6.781982460E-1,-1.498485088E0,-6.311351061E-1,-1.093577194E1,1.105598919E1
6.832030380E-1,-1.625072718E0,-6.340111494E-1,-1.087648106E1,1.101547419E1
6.882078300E-1,-1.502382517E0,-1.140647054E0,-1.079274940E1,1.095635289E1
6.932126210E-1,-1.522980213E0,-1.891041517E0,-1.061622620E1,1.089035194E1
6.982174130E-1,-1.774453163E0,-2.594000340E0,-1.026630974E1,1.073660269E1
7.032222050E-1,-2.157260180E0,-3.193363190E0,-9.735288620E0,1.047030011E1
7.082269960E-1,-2.444366932E0,-3.813959122E0,-9.191709518E0,1.024737712E1
7.132317880E-1,-2.506477594E0,-4.560751438E0,-8.688310623E0,1.012766632E1
7.182365800E-1,-2.282900333E0,-5.604605675E0,-8.100629807E0,1.011154993E1
7.232413710E-1,-1.880943060E0,-6.835022926E0,-7.351340771E0,1.021262436E1
7.282461630E-1,-1.398154259E0,-8.056821823E0,-6.272252560E0,1.030574429E1
7.332509550E-1,-1.073659897E0,-9.208816528E0,-4.719525814E0,1.040331540E1
7.382557460E-1,-9.322524071E-1,-1.007751465E1,-2.972282887E0,1.054797903E1
7.432605380E-1,-9.275856018E-1,-1.056931877E1,-1.181492329E0,1.067552521E1
7.482653300E-1,-9.516720772E-1,-1.070505810E1,4.885034561E-1,1.075837275E1
7.532701210E-1,-9.042363167E-1,-1.072903442E1,1.825798273E0,1.092077664E1
7.582749130E-1,-7.574901581E-1,-1.144517517E1,1.495389700E0,1.156728215E1
7.632797050E-1,7.017159462E-1,-1.045647335E1,2.777846098E0,1.084189417E1
7.682844960E-1,1.901910305E0,-9.791294098E0,3.375369787E0,1.052994891E1
7.732892880E-1,3.291975021E0,-8.843063354E0,4.633583546E0,1.051222933E1
7.782940800E-1,4.124637604E0,-8.419925690E0,5.686308384E0,1.096548617E1
7.832988710E-1,4.701005936E0,-8.636810303E0,6.044428825E0,1.154248972E1
7.883036630E-1,5.066843510E0,-8.923917770E0,5.873872757E0,1.182419522E1
