"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.384266943E0,3.860335112E0,5.959073067E0,8.385278702E0,1.098752192E1
1.403645605E0,2.177026749E0,-1.796079636E0,4.865231991E0,5.624573748E0
1.422993749E0,2.047365665E0,-8.032002449E0,-1.985855579E0,8.523402601E0
1.442372411E0,1.694628000E0,-1.357378674E1,-3.159521580E0,1.403930294E1
1.461781591E0,5.062711239E-1,-1.818083763E1,1.568589091E0,1.825540027E1
1.481129736E0,1.895012379E0,-1.774216080E1,3.880144596E0,1.826008937E1
1.500508398E0,1.871272326E0,-1.362397480E1,2.606316805E0,1.399668663E1
1.519856542E0,2.289344788E0,-1.034172153E1,1.551668048E0,1.070513791E1
1.539235204E0,3.154434919E0,-7.912268639E0,2.378183842E0,8.843653829E0
1.558613866E0,3.876596928E0,-6.665876389E0,2.003799438E0,7.967253225E0
1.577962011E0,4.216785431E0,-6.679319382E0,1.398723602E0,8.021908407E0
1.597340673E0,4.390826225E0,-7.854559898E0,8.363217115E-1,9.037306022E0
1.616688818E0,4.265596390E0,-8.783514023E0,4.398796558E-1,9.774401530E0
1.636067480E0,4.165364265E0,-9.217121124E0,6.943378448E-1,1.013842623E1
1.655446142E0,3.967297077E0,-9.319705009E0,1.962574005E0,1.031736615E1
1.674794286E0,3.643384933E0,-9.157344818E0,2.403937340E0,1.014446315E1
1.694172948E0,3.321316719E0,-9.113834381E0,2.661499023E0,1.005866288E1
1.713521093E0,2.141381502E0,-8.186978340E0,2.596179962E0,8.851682296E0
1.732899755E0,1.862321138E0,-4.661519051E0,5.720698833E-2,5.020086904E0
1.752308935E0,4.151389122E0,7.524957657E-1,2.958880901E0,5.153179379E0
1.771657079E0,5.039455414E0,2.508995247E1,3.051900864E-1,2.559286945E1
1.791035741E0,7.368462563E0,6.463747406E1,-1.080072212E1,6.594659121E1
1.810383886E0,1.271546078E1,2.920550537E1,-1.907172680E0,3.191052796E1
1.829762548E0,1.347162056E1,1.773972130E1,-2.692582130E0,2.243729642E1
1.849141210E0,1.393687153E1,1.234159756E1,7.535743713E-1,1.863113772E1
1.868489355E0,8.211902618E0,7.518399239E0,3.964382172E0,1.181854465E1
1.887868017E0,2.044853449E0,3.102431297E0,4.814084053E0,6.081275430E0
1.907216161E0,-9.156866074E-1,-2.528410912E0,3.798123598E-1,2.715805797E0
1.926594823E0,-4.784955978E-1,-7.752868652E0,-2.840847015E0,8.270812665E0
1.945973486E0,9.160118103E-1,-1.325736237E1,1.697510600E0,1.339695028E1
1.965321630E0,3.876645327E0,-1.440664673E1,4.869253159E0,1.569361256E1
1.984700292E0,3.580149651E0,-1.393920040E1,1.319830418E0,1.445201480E1
2.004078954E0,2.649830103E0,-1.295831490E1,-5.204758644E-1,1.323670728E1
2.023457616E0,2.127447844E0,-1.087876701E1,3.759902120E-1,1.109121160E1
2.042836278E0,2.924924612E0,-9.349778175E0,9.216853976E-1,9.839869912E0
2.062184423E0,4.273892403E0,-8.486141205E0,1.221748114E0,9.579844324E0
2.081563085E0,4.457004547E0,-8.276923180E0,9.483028054E-1,9.448366264E0
2.100941747E0,4.070043564E0,-8.038411140E0,2.842423320E-1,9.014549461E0
2.120289892E0,4.734244347E0,-7.008657455E0,-2.557350993E-1,8.461663507E0
2.139668554E0,5.859873772E0,-4.060959816E0,2.541671991E-1,7.134011229E0
2.159016698E0,6.505524635E0,2.023873329E0,2.181684017E0,7.153856246E0
2.178395361E0,6.438655376E0,1.839619446E1,-5.356707573E0,2.021312864E1
2.197774023E0,7.670614243E0,4.625772858E1,-1.136019325E1,4.824593005E1
2.217122167E0,1.391670609E1,3.417170715E1,-1.012318897E1,3.826041339E1
2.236500829E0,1.736969185E1,2.472482872E1,-2.591169119E0,3.032717441E1
