"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.361214085E0,-7.175886631E-2,1.138533115E0,-4.574146271E-1,1.229078977E0
1.380592747E0,-2.141059637E-1,1.146553040E0,5.846891403E-1,1.304717068E0
1.399971409E0,-3.898651600E-1,1.047134399E0,1.723572731E0,2.054066273E0
1.419319554E0,-6.342985630E-1,8.448538780E-1,2.350019455E0,2.576568295E0
1.438698216E0,-8.125321865E-1,8.158574104E-1,2.539492607E0,2.788342621E0
1.458076878E0,-9.424567223E-1,7.611486912E-1,2.767348289E0,3.020892014E0
1.477425022E0,-7.099357843E-1,6.313180923E-1,2.842037201E0,2.996622566E0
1.496803684E0,-3.270313740E-1,4.888930321E-1,2.698929787E0,2.762279477E0
1.516182347E0,-1.863235831E-1,4.046638012E-1,2.425695419E0,2.466265910E0
1.535530491E0,-3.586881757E-1,1.939840317E-1,2.240963936E0,2.277763459E0
1.554909153E0,-5.224882960E-1,-7.851624489E-2,1.956379890E0,2.026470107E0
1.574287815E0,-3.775643706E-1,-5.338480473E-1,1.515120506E0,1.650193546E0
1.593666477E0,-1.769573092E-1,-7.270617485E-1,1.079598427E0,1.313569731E0
1.613045140E0,-5.736076832E-2,-6.509215832E-1,2.300539017E-1,6.927582283E-1
1.632423802E0,-3.196443319E-1,1.538062096E-2,-1.068027496E0,1.114940265E0
1.651802464E0,-5.207297802E-1,3.558514118E-1,-2.260641098E0,2.346974202E0
1.671150608E0,6.438720226E-2,-1.438455582E-1,-2.982172966E0,2.986334351E0
1.690529270E0,3.827467561E-1,-1.050175667E0,-3.689634323E0,3.855225733E0
1.709907933E0,-1.012451649E-1,-1.211242676E0,-4.590636253E0,4.748820971E0
1.729256077E0,-1.147759676E0,4.137871265E-1,-5.320107460E0,5.458215409E0
1.748634739E0,-1.922673464E0,1.846996069E0,-5.154922485E0,5.803558698E0
1.768013401E0,-1.576183319E0,1.428932905E0,-4.490284920E0,4.968788762E0
1.787361546E0,-1.039893866E0,8.779149055E-1,-3.319845200E0,3.587964044E0
1.806740208E0,-1.436357856E0,1.069268942E0,-2.166030884E0,2.810364700E0
1.826118870E0,-2.185832500E0,1.503317118E0,-1.242601395E0,2.929485331E0
1.845467015E0,-2.052885532E0,1.903824091E0,-6.905746460E-1,2.883709160E0
1.864876194E0,-1.069282055E0,1.891841412E0,-7.731056213E-2,2.174489587E0
1.884254856E0,-1.157628298E-1,1.757235050E0,9.360370636E-1,1.994352386E0
1.903633518E0,3.098356724E-2,1.373764277E0,2.076158524E0,2.489703292E0
1.922981663E0,-3.181694746E-1,1.024901628E0,3.055032730E0,3.238036464E0
1.942360325E0,-9.368004203E-1,7.291693687E-1,3.645568848E0,3.833986857E0
1.961738987E0,-1.355614662E0,5.233464241E-1,3.765734673E0,4.036377115E0
1.981087132E0,-1.147820592E0,3.852498531E-1,3.564386368E0,3.764406957E0
2.000465794E0,-6.672925949E-1,3.613367081E-1,2.928874016E0,3.025582031E0
2.019844456E0,-5.159757733E-1,5.153043270E-1,2.103025436E0,2.225867367E0
2.039192600E0,-6.058933139E-1,6.123178005E-1,1.631257057E0,1.844732876E0
2.058571263E0,-5.508254766E-1,4.120962620E-1,1.591127396E0,1.733470053E0
2.077949925E0,-3.061398268E-1,4.291772842E-3,1.347014427E0,1.381371738E0
2.097298069E0,2.801948786E-2,-3.196370602E-1,7.840976715E-1,8.472084162E-1
2.116676731E0,3.503053188E-1,-3.897521496E-1,7.527351379E-3,5.240965708E-1
2.136055393E0,4.039936066E-1,-2.832672596E-1,-9.458627701E-1,1.066821238E0
2.155464573E0,-4.489511251E-2,-2.603292465E-1,-1.730110168E0,1.750162302E0
2.174812718E0,-7.111389637E-1,-4.162716866E-1,-2.450613976E0,2.585441858E0
2.194191380E0,-7.643107772E-1,-1.325169802E0,-3.377652168E0,3.707934754E0
2.213570042E0,3.488746285E-1,-8.597216606E-1,-4.602650642E0,4.695234582E0
2.232918186E0,1.140871525E0,1.012285233E0,-5.312968254E0,5.527561931E0
2.252296849E0,1.128429651E0,2.457670689E0,-4.777001381E0,5.489375273E0
2.271675511E0,8.243086934E-1,2.509062767E0,-4.150978088E0,4.919908524E0
2.291023655E0,3.848831058E-1,2.113668919E0,-3.230213165E0,3.879434030E0
2.310402317E0,2.618952990E-1,2.113164186E0,-2.046899796E0,2.953616563E0
2.329780979E0,3.912797570E-1,1.859110832E0,-8.658046722E-1,2.087824386E0
2.349129124E0,2.871103883E-1,1.683868647E0,1.578893661E-1,1.715451849E0
2.368507786E0,-1.027312279E-1,1.411839843E0,1.022679329E0,1.746344312E0
2.387886448E0,-5.217574239E-1,1.232764363E0,1.578558922E0,2.069731155E0
2.407265110E0,-9.588893056E-1,1.073432326E0,1.847197533E0,2.341765228E0
2.426613255E0,-1.178754210E0,8.812196255E-1,2.266186714E0,2.702149467E0
2.446022434E0,-1.096850872E0,6.940692663E-1,2.479564667E0,2.798759532E0
2.465401097E0,-7.518478036E-1,6.292926073E-1,2.371593475E0,2.566269650E0
2.484749241E0,-4.687877297E-1,6.770325899E-1,2.342448235E0,2.482981835E0
2.504127903E0,-2.486587763E-1,4.529176950E-1,2.476576805E0,2.529900847E0
2.523506565E0,-2.638471127E-2,5.702948570E-2,2.520648003E0,2.521431115E0
2.542854710E0,5.214971304E-2,-1.879098415E-1,2.196805954E0,2.205444649E0
2.562233372E0,1.686233282E-2,-1.556633711E-1,1.670713425E0,1.678034198E0
2.581612034E0,-7.030892372E-2,-5.054728985E-1,1.243953705E0,1.344569454E0
2.600960179E0,3.535228968E-2,-1.067769766E0,9.113826752E-1,1.404279330E0
2.620338841E0,-1.900934577E-1,-9.793238640E-1,5.688381195E-2,9.992229587E-1
2.639717503E0,-3.701428175E-1,-4.403712749E-1,-1.564785004E0,1.667178657E0
2.659065647E0,7.090020180E-2,-7.952404022E-2,-3.304959297E0,3.306676106E0
2.678444309E0,5.771408081E-1,-3.338799477E-1,-4.315470695E0,4.366675469E0
2.697822972E0,3.946195543E-1,-1.158223152E0,-4.269860268E0,4.441724009E0
2.717201634E0,-1.471482813E-1,-8.044822216E-1,-3.957931519E0,4.041542548E0
2.736580296E0,-1.249525905E0,9.021599293E-1,-3.992015839E0,4.279181929E0
2.755958958E0,-1.817314744E0,2.109597921E0,-3.888471603E0,4.782598423E0
2.775337620E0,-1.147495270E0,2.046167374E0,-3.250410080E0,4.008579799E0
2.794685765E0,-4.988965392E-1,1.919408560E0,-2.124121666E0,2.906014423E0
2.814064427E0,-6.164596081E-1,2.160338640E0,-1.068539619E0,2.487742432E0
2.833443089E0,-9.525427818E-1,1.973148108E0,-5.940790176E-1,2.270150014E0
2.852791233E0,-9.087774754E-1,1.745386600E0,-3.313894272E-1,1.995512425E0
2.872169895E0,-7.015979290E-1,1.630052328E0,2.089853287E-1,1.786892586E0
2.891548558E0,-5.184894800E-1,1.359003067E0,1.165798187E0,1.864083177E0
2.910896702E0,-7.226195335E-1,1.050853372E0,1.980440140E0,2.355549818E0
2.930275364E0,-8.954570889E-1,6.579284668E-1,2.662154198E0,2.884749250E0
2.949654026E0,-1.043473959E0,1.814223528E-1,2.958005905E0,3.141902435E0
2.969032688E0,-1.203457594E0,-3.324735165E-2,2.970768929E0,3.205445927E0
2.988380833E0,-1.170394659E0,6.151509285E-2,2.731789589E0,2.972588455E0
3.007790013E0,-1.080152273E0,2.755930424E-1,2.340360641E0,2.592290183E0
3.027168675E0,-8.181220293E-1,4.074357748E-1,2.079620361E0,2.271596006E0
